"34","Registry System","Create a baby registry with purchase tracking.","34.4","Registry Performance Optimization","As a developer, I want to support up to 500 items per registry with proper pagination and performance.","development"
"35","Photo Gallery and Storage","Implement photo upload, sharing, and gallery features.","35.1","Photo Upload with Compression","As a user, I want to upload/compress photos with captions.","development"
"35","Photo Gallery and Storage","Implement photo upload, sharing, and gallery features.","35.2","Photo Interaction Features","As a user, I want to view/comment/like photos in the gallery.","development"
"35","Photo Gallery and Storage","Implement photo upload, sharing, and gallery features.","35.3","Supabase Storage Integration","As a developer, I want to integrate Supabase Storage with policies.","development"
"35","Photo Gallery and Storage","Implement photo upload, sharing, and gallery features.","35.4","Photo Format and Size Constraints","As a developer, I want to enforce JPEG/PNG format, 10MB max size, and support up to 1,000 photos per gallery.","development"
"35","Photo Gallery and Storage","Implement photo upload, sharing, and gallery features.","35.5","Photo Upload Performance","As a developer, I want to ensure photo uploads complete in under 5 seconds with client-side compression.","development"
"36","Social Sharing Integration","Enable sharing of events, photos, and milestones via native device capabilities.","36.1","Native Share Sheet Integration","As a user, I want to share events or photos using my device's native share sheet.","development"
"36","Social Sharing Integration","Enable sharing of events, photos, and milestones via native device capabilities.","36.2","Privacy Controls for Sharing","As a developer, I want to implement privacy controls to ensure shared content is only accessible to invited users.","development"
"36","Social Sharing Integration","Enable sharing of events, photos, and milestones via native device capabilities.","36.3","Public Link Prevention","As a developer, I want to prevent generation of public links by default and enforce invite-only access.","development"
"36","Social Sharing Integration","Enable sharing of events, photos, and milestones via native device capabilities.","36.4","Share Access Messaging","As a user, I want to see clear messaging about who can access shared content.","development"
"37","Notifications and Integrations","Add push notifications, emails, and third-party integrations.","37.1","Push Notifications for Events/Photos","As a user, I want push notifications for events/photos.","development"
"37","Notifications and Integrations","Add push notifications, emails, and third-party integrations.","37.2","OneSignal and SendGrid Integration","As a developer, I want to integrate OneSignal and SendGrid.","development"
"37","Notifications and Integrations","Add push notifications, emails, and third-party integrations.","37.3","In-App Notifications","As a developer, I want to implement in-app notifications.","development"
"37","Notifications and Integrations","Add push notifications, emails, and third-party integrations.","37.4","Realtime Update Performance","As a developer, I want to ensure realtime updates propagate within 2 seconds for up to 10,000 concurrent users.","development"
"38","Gamification Features (V2)","Implement voting, name suggestions, and activity counters.","38.1","Birth Date and Gender Voting","As a follower, I want to vote on predicted birth date and gender with anonymous voting until results are revealed.","development"
"38","Gamification Features (V2)","Implement voting, name suggestions, and activity counters.","38.2","Voting Results Reveal","As a parent, I want to reveal voting results after entering the actual birth date and gender.","development"
"38","Gamification Features (V2)","Implement voting, name suggestions, and activity counters.","38.3","Baby Name Suggestions","As a follower, I want to suggest baby names with duplicate prevention for my own suggestions.","development"
"38","Gamification Features (V2)","Implement voting, name suggestions, and activity counters.","38.4","Activity Counters on Profile","As a user, I want to see activity counters (events attended, items purchased) on my profile to track engagement.","development"
"38","Gamification Features (V2)","Implement voting, name suggestions, and activity counters.","38.5","Gamification Database Setup","As a developer, I want to create database tables and RLS policies for voting, name suggestions, and activity tracking.","development"
"39","Testing and QA","Ensure app quality with comprehensive testing.","39.1","Repository and Tile Unit Tests","As a developer, I want unit tests for all repositories and tiles.","testing"
"39","Testing and QA","Ensure app quality with comprehensive testing.","39.2","Auth and CRUD Integration Tests","As a tester, I want integration tests for auth and CRUD operations.","testing"
"39","Testing and QA","Ensure app quality with comprehensive testing.","39.3","User Acceptance Testing","As a team, I want user acceptance testing for MVP features.","testing"
"40","Product Analytics and Experimentation","Instrument product metrics and enable safe experimentation.","40.1","Privacy-Safe Analytics Events","As a developer, I want to instrument privacy-safe analytics events for core flows (signup, invite sent/accepted, event created, photo uploaded, item purchased).","development"
"40","Product Analytics and Experimentation","Instrument product metrics and enable safe experimentation.","40.2","Engagement and Retention Dashboards","As a PM, I want dashboards for engagement and retention, with segmenting by role (owner vs follower) and by baby profile.","development"
"40","Product Analytics and Experimentation","Instrument product metrics and enable safe experimentation.","40.3","A/B Testing Hook","As a developer, I want an experimentation hook (e.g., feature flag variant) to support A/B tests without leaking PII.","development"
"41","Performance and Reliability","Optimize app speed, offline behavior, and resiliency.","41.1","Performance Profiling and Optimization","As a developer, I want to profile cold start and screen load times, then optimize to meet the <500ms interaction target.","development"
"41","Performance and Reliability","Optimize app speed, offline behavior, and resiliency.","41.2","Offline and Cache Strategies","As a developer, I want offline/cache strategies for tiles and media (graceful degradation, retries, backoff).","development"
"41","Performance and Reliability","Optimize app speed, offline behavior, and resiliency.","41.3","Resiliency Patterns","As a developer, I want resiliency patterns (retry/backoff for Edge Functions, circuit breakers for network failures).","development"
"43","Observability and Operations","Provide visibility and alerting for backend and app health.","43.1","Structured Logging and Tracing","As an SRE, I want structured logging and tracing for Edge Functions and critical flows.","operations"
"43","Observability and Operations","Provide visibility and alerting for backend and app health.","43.2","Dashboards and Alerts","As an SRE, I want dashboards and alerts (latency, error rates, cache hit rates, realtime subscription counts) with defined SLOs.","operations"
"43","Observability and Operations","Provide visibility and alerting for backend and app health.","43.3","Incident Runbooks","As a team, I want runbooks for common incidents (auth outage, storage failures, notification delivery issues).","operations"
"44","Disaster Recovery and Backup Implementation","Implement and test backup, restore, and disaster recovery procedures.","44.1","Automated Database Backups","As an SRE, I want to enable and configure automated database backups with defined RPO/RTO targets.","operations"
"44","Disaster Recovery and Backup Implementation","Implement and test backup, restore, and disaster recovery procedures.","44.2","Restore Procedures Documentation","As a team, I want to document and test restore procedures in non-production environments.","operations"
"44","Disaster Recovery and Backup Implementation","Implement and test backup, restore, and disaster recovery procedures.","44.3","Backup Monitoring and Alerting","As an SRE, I want to implement monitoring for backup success/failure with alerting.","operations"
"44","Disaster Recovery and Backup Implementation","Implement and test backup, restore, and disaster recovery procedures.","44.4","Disaster Recovery Runbooks","As a team, I want disaster recovery runbooks for various failure scenarios (data corruption, accidental deletion, infrastructure failure).","operations"
"44","Disaster Recovery and Backup Implementation","Implement and test backup, restore, and disaster recovery procedures.","44.5","Quarterly Backup Restoration Tests","As a developer, I want to test backup restoration quarterly to ensure recoverability.","operations"
"45","Localization and Accessibility Hardening","Ensure global readiness and WCAG AA compliance.","45.1","Internationalization Implementation","As a developer, I want to internationalize copy, dates, and numbers with locale support (including RTL readiness if needed).","development"
"45","Localization and Accessibility Hardening","Ensure global readiness and WCAG AA compliance.","45.2","Accessibility Audits","As a QA engineer, I want automated accessibility audits and manual checks for critical screens.","testing"
"45","Localization and Accessibility Hardening","Ensure global readiness and WCAG AA compliance.","45.3","Accessibility Validation","As a designer, I want to validate color contrast, hit targets, and text scaling across themes.","design"
"46","Feedback and Support Loop","Capture user feedback and streamline support.","46.1","In-App Feedback Flow","As a user, I want an in-app feedback/contact flow with context (screen, device) captured securely.","development"
"46","Feedback and Support Loop","Capture user feedback and streamline support.","46.2","Help/FAQ and Release Notes","As a PM, I want a lightweight help/FAQ surface and release notes/change-log in-app.","development"
"46","Feedback and Support Loop","Capture user feedback and streamline support.","46.3","Support Ticket Triage Process","As a support engineer, I want a process to triage crash reports and user tickets.","operations"
"47","Privacy and Compliance Validation","Validate privacy, data retention, and consent flows.","47.1","DPIA/PIA Documentation","As a compliance lead, I want a DPIA/PIA covering personal data, roles, and retention.","compliance"
"47","Privacy and Compliance Validation","Validate privacy, data retention, and consent flows.","47.2","Data Retention Flow Verification","As a developer, I want to verify data retention, export, and delete flows (including the 7-year retention rule) in staging.","compliance"
"47","Privacy and Compliance Validation","Validate privacy, data retention, and consent flows.","47.3","Consent Management Validation","As a team, I want consent management validated (email invites, notifications, analytics opt-ins) with audit logs.","compliance"
